"p0","var.z","h2","t","nbar","nvar","psrv","nn"
0.964285714285714,0.1,0.25,19,229264.058823529,102300659220.481,1,34
0.964285714285714,0.1,0.25,20,267061.823529412,130785195621.059,1,34
0.964285714285714,0.1,0.25,21,312585.818181818,154420837020.466,1,33
0.964285714285714,0.1,0.25,22,375902.451612903,191471507401.389,1,31
0.964285714285714,0.1,0.25,23,448736.034482759,236456870880.534,1,29
0.964285714285714,0.1,0.25,24,512701.25,252858154679.454,1,28
0.964285714285714,0.1,0.25,25,566054.5,271359098491.889,1,28
0.964285714285714,0.1,0.25,26,608506.964285714,279462587425.295,1,28
0.964285714285714,0.1,0.25,27,637097.178571429,293800117321.337,1,28
0.964285714285714,0.1,0.25,28,658837.428571429,280134350977.217,1,28
0.964285714285714,0.1,0.25,29,708179.535714286,281046190665.295,1,28
0.964285714285714,0.1,0.25,30,758259.37037037,264479300430.396,1,27
0.964285714285714,0.1,0.25,31,800447.444444444,276471633666.564,1,27
0.964285714285714,0.1,0.25,32,835819.888888889,297573908775.795,1,27
0.964285714285714,0.1,0.25,33,868061.333333333,301240109464.308,1,27
0.964285714285714,0.1,0.25,34,894863.740740741,305163791094.43,1,27
0.964285714285714,0.1,0.25,35,950732.423076923,287503889652.414,1,26
0.964285714285714,0.1,0.25,36,976013.5,282170342691.22,1,26
0.964285714285714,0.1,0.25,37,1006950.57692308,279375939320.654,1,26
0.964285714285714,0.1,0.25,38,1036543.57692308,302809934401.934,1,26
0.964285714285714,0.1,0.25,39,1060717.53846154,281336762216.578,1,26
0.964285714285714,0.1,0.25,40,1079717.19230769,303702658626.722,1,26
0.964285714285714,0.1,0.25,41,1100193,279632119058.16,1,26
0.964285714285714,0.1,0.25,42,1114426.23076923,273610485833.065,1,26
0.964285714285714,0.1,0.25,43,1114702.03846154,240180987872.278,1,26
0.964285714285714,0.1,0.25,44,1169008.96153846,277272593435.718,1,26
0.964285714285714,0.1,0.25,45,1159472.23076923,252634031615.545,1,26
0.964285714285714,0.1,0.25,46,1201530.96153846,280347319281.878,1,26
0.964285714285714,0.1,0.25,47,1201973.80769231,280041007420.402,1,26
0.964285714285714,0.1,0.25,48,1213887.92307692,237177713769.274,1,26
0.964285714285714,0.1,0.25,49,1235684.5,225212543428.66,1,26
0.964285714285714,0.1,0.25,50,1290080.76923077,254452555724.745,1,26
0.964285714285714,0.1,0.25,51,1273435.19230769,207675426795.122,1,26
0.964285714285714,0.1,0.25,52,1317339.11538462,231829973120.986,1,26
0.964285714285714,0.1,0.25,53,1366631,231564986656.16,1,26
0.964285714285714,0.1,0.25,54,1337212.80769231,197968744404.882,1,26
0.964285714285714,0.1,0.25,55,1364354.61538462,210417709129.206,1,26
0.964285714285714,0.1,0.25,56,1418778.07692308,215959788824.474,1,26
0.964285714285714,0.1,0.25,57,1398733.46153846,165234245564.738,1,26
0.964285714285714,0.1,0.25,58,1406172.5,193576725637.94,1,26
0.964285714285714,0.1,0.25,59,1402544.26923077,177782311623.005,1,26
0.964285714285714,0.1,0.25,60,1459710.26923077,188116640325.165,1,26
0.964285714285714,0.1,0.25,61,1443122.96153846,166939628546.758,1,26
0.964285714285714,0.1,0.25,62,1485290.46153846,189178288197.778,1,26
0.964285714285714,0.1,0.25,63,1495813.88461538,183434415851.626,1,26
0.964285714285714,0.1,0.25,64,1488134,163385313749.76,1,26
0.964285714285714,0.1,0.25,65,1522788.65384615,149942152220.715,1,26
0.964285714285714,0.1,0.25,66,1535436.96153846,164232159102.598,1,26
0.964285714285714,0.1,0.25,67,1574461.80769231,166807306573.442,1,26
0.964285714285714,0.1,0.25,68,1596763.38461538,160025235110.886,1,26
0.964285714285714,0.1,0.25,69,1592272.76923077,144826993462.185,1,26
0.964285714285714,0.1,0.25,70,1602974.88461538,105109393888.666,1,26
0.964285714285714,0.1,0.25,71,1641471.42307692,100563560237.774,1,26
0.964285714285714,0.1,0.25,72,1628970.73076923,87051222730.2046,1,26
0.964285714285714,0.1,0.25,73,1615557.15384615,109840916044.375,1,26
0.964285714285714,0.1,0.25,74,1659103.69230769,110742112560.622,1,26
0.964285714285714,0.1,0.25,75,1678884.15384615,100437562429.335,1,26
0.964285714285714,0.1,0.25,76,1680927.46153846,81299548439.5385,1,26
0.964285714285714,0.1,0.25,77,1733373.65384615,86279727754.3954,1,26
0.964285714285714,0.1,0.25,78,1700921.57692308,76055447189.1339,1,26
0.964285714285714,0.1,0.25,79,1750737.88461538,72754878924.3462,1,26
0.964285714285714,0.1,0.25,80,1739550.19230769,67717869195.0415,1,26
0.964285714285714,0.1,0.25,81,1755364.46153846,79574500581.7785,1,26
0.964285714285714,0.1,0.25,82,1750186.26923077,71880097222.7646,1,26
0.964285714285714,0.1,0.25,83,1775556.69230769,65352093875.0215,1,26
0.964285714285714,0.1,0.25,84,1804407.73076923,62861160539.9646,1,26
0.964285714285714,0.1,0.25,85,1734581.76923077,64980709426.5046,1,26
0.964285714285714,0.1,0.25,86,1781041.76923077,55318323042.5846,1,26
0.964285714285714,0.1,0.25,87,1786453.03846154,66763701428.1985,1,26
0.964285714285714,0.1,0.25,88,1790854.30769231,60199208883.7415,1,26
0.964285714285714,0.1,0.25,89,1826686,50822268262.88,1,26
0.964285714285714,0.1,0.25,90,1828628.30769231,59549918498.0615,1,26
0.964285714285714,0.1,0.25,91,1834424.15384615,47007212657.2554,1,26
0.964285714285714,0.1,0.25,92,1809395.57692308,37173174407.2938,1,26
0.964285714285714,0.1,0.25,93,1802912.15384615,55332185103.0154,1,26
0.964285714285714,0.1,0.25,94,1821041.65384615,33504736738.8754,1,26
0.964285714285714,0.1,0.25,95,1826903.53846154,38951816420.0985,1,26
0.964285714285714,0.1,0.25,96,1876952.92307692,36505096023.8338,1,26
0.964285714285714,0.1,0.25,97,1866410.07692308,42252097048.0738,1,26
0.964285714285714,0.1,0.25,98,1870318,39290009200.08,1,26
0.964285714285714,0.1,0.25,99,1854830.03846154,37671076993.7185,1,26
0.964285714285714,0.1,0.25,100,1859176.92307692,35985703539.9938,1,26
0.964285714285714,0.1,0.5,0,2020000,0,1,1000
0.964285714285714,0.1,0.5,1,326908.518,1737168445.34302,1,1000
0.964285714285714,0.1,0.5,2,142992.063,1080487355.26029,1,1000
0.964285714285714,0.1,0.5,3,79552.347,796106282.613204,1,1000
0.964285714285714,0.1,0.5,4,51022.574,656128153.802326,1,1000
0.964285714285714,0.1,0.5,5,38905.0969387755,674678595.707651,1,980
0.964285714285714,0.1,0.5,6,34923.4338394794,838369173.635683,1,922
0.964285714285714,0.1,0.5,7,36452.4921780987,1307702693.64542,1,831
0.964285714285714,0.1,0.5,8,43107.5184678523,2516301712.05,1,731
0.964285714285714,0.1,0.5,9,57044.4793650794,5301192365.58224,1,630
0.964285714285714,0.1,0.5,10,82941.8154121864,13677439874.1939,1,558
0.964285714285714,0.1,0.5,11,123982.68972332,32666618166.3134,1,506
0.964285714285714,0.1,0.5,12,180958.260775862,65012611311.9297,1,464
0.964285714285714,0.1,0.5,13,256164.26146789,112289679535.904,1,436
0.964285714285714,0.1,0.5,14,336309.417061611,164531878951.469,1,422
0.964285714285714,0.1,0.5,15,426549.221153846,221933591410.741,1,416
0.964285714285714,0.1,0.5,16,522681.914425428,277184984386.593,1,409
0.964285714285714,0.1,0.5,17,616326.873134328,311722242320.281,1,402
0.964285714285714,0.1,0.5,18,711808.722222222,336787051114.566,1,396
0.964285714285714,0.1,0.5,19,813388.311053985,357358787639.266,1,389
0.964285714285714,0.1,0.5,20,903795.34375,353338491426.393,1,384
0.964285714285714,0.1,0.5,21,977356.641361257,344042510365.774,1,382
0.964285714285714,0.1,0.5,22,1066383.31662269,337714334745.968,1,379
0.964285714285714,0.1,0.5,23,1132659.83641161,314519678889.095,1,379
0.964285714285714,0.1,0.5,24,1194036.42857143,297727785682.341,1,378
0.964285714285714,0.1,0.5,25,1250817.13227513,283754375438.852,1,378
0.964285714285714,0.1,0.5,26,1304086.54907162,262213052853.743,1,377
0.964285714285714,0.1,0.5,27,1351161.38992042,245308646303.297,1,377
0.964285714285714,0.1,0.5,28,1392063.44297082,222643890084.13,1,377
0.964285714285714,0.1,0.5,29,1435392.71087533,208704186073.334,1,377
0.964285714285714,0.1,0.5,30,1477003.10344828,195189689863.38,1,377
0.964285714285714,0.1,0.5,31,1514437.13262599,174473621268.7,1,377
0.964285714285714,0.1,0.5,32,1555083.56914894,152541450520.481,1,376
0.964285714285714,0.1,0.5,33,1588508.39095745,138411731269.833,1,376
0.964285714285714,0.1,0.5,34,1608369.3962766,124587483731.696,1,376
0.964285714285714,0.1,0.5,35,1641777.83244681,115010292964.524,1,376
0.964285714285714,0.1,0.5,36,1673919.20212766,104009680847.804,1,376
0.964285714285714,0.1,0.5,37,1700775.53191489,95611318531.375,1,376
0.964285714285714,0.1,0.5,38,1722552.58244681,86807035914.3772,1,376
0.964285714285714,0.1,0.5,39,1740134.90957447,75417856510.8665,1,376
0.964285714285714,0.1,0.5,40,1758204.50797872,66807139470.0639,1,376
0.964285714285714,0.1,0.5,41,1776422.38297872,61978863135.0423,1,376
0.964285714285714,0.1,0.5,42,1796884.82180851,55305499702.8188,1,376
0.964285714285714,0.1,0.5,43,1820749.29521277,52097254928.5659,1,376
0.964285714285714,0.1,0.5,44,1830856.54787234,46057798718.8937,1,376
0.964285714285714,0.1,0.5,45,1839819.7606383,41594723292.1132,1,376
0.964285714285714,0.1,0.5,46,1853928.06382979,38066441937.4306,1,376
0.964285714285714,0.1,0.5,47,1870105.79255319,34144647545.8502,1,376
0.964285714285714,0.1,0.5,48,1880946.10106383,30914868462.9124,1,376
0.964285714285714,0.1,0.5,49,1890684.54255319,31517234774.4142,1,376
0.964285714285714,0.1,0.5,50,1900823.7606383,24627447379.1586,1,376
0.964285714285714,0.1,0.5,51,1911279.40957447,22942073447.3838,1,376
0.964285714285714,0.1,0.5,52,1920462.08244681,23568199377.0145,1,376
0.964285714285714,0.1,0.5,53,1925524.70744681,21487350877.6582,1,376
0.964285714285714,0.1,0.5,54,1934971.43085106,21095805138.1925,1,376
0.964285714285714,0.1,0.5,55,1941633.13297872,19060101346.5796,1,376
0.964285714285714,0.1,0.5,56,1937864.16755319,15333382607.5799,1,376
0.964285714285714,0.1,0.5,57,1954182.65159574,16552993574.0036,1,376
0.964285714285714,0.1,0.5,58,1961098.19680851,14358190760.4998,1,376
0.964285714285714,0.1,0.5,59,1959710.78989362,14832626860.5131,1,376
0.964285714285714,0.1,0.5,60,1972073.35106383,15579591659.7858,1,376
0.964285714285714,0.1,0.5,61,1975009.06648936,14004129291.1556,1,376
0.964285714285714,0.1,0.5,62,1975876.43085106,13757638859.0512,1,376
0.964285714285714,0.1,0.5,63,1974881.47340426,12868379136.506,1,376
0.964285714285714,0.1,0.5,64,1978534.3962766,13535411507.3279,1,376
0.964285714285714,0.1,0.5,65,1977408.89095745,12518066125.1747,1,376
0.964285714285714,0.1,0.5,66,1985475.7287234,11167767714.3422,1,376
0.964285714285714,0.1,0.5,67,2003952.01329787,12953010452.0932,1,376
0.964285714285714,0.1,0.5,68,1994953.61170213,11712439241.5875,1,376
0.964285714285714,0.1,0.5,69,1988882.59840426,10833592402.5663,1,376
0.964285714285714,0.1,0.5,70,1993752.08776596,11137519632.9603,1,376
0.964285714285714,0.1,0.5,71,1998380.62765957,12512916364.1117,1,376
0.964285714285714,0.1,0.5,72,2006897.39893617,11283880172.8858,1,376
0.964285714285714,0.1,0.5,73,2004233.79255319,10542325137.9089,1,376
0.964285714285714,0.1,0.5,74,2004993.17287234,11523276400.714,1,376
0.964285714285714,0.1,0.5,75,1995134.92819149,12382114535.5282,1,376
0.964285714285714,0.1,0.5,76,2011630.96808511,10286725635.2416,1,376
0.964285714285714,0.1,0.5,77,2003258.44414894,10299750385.4102,1,376
0.964285714285714,0.1,0.5,78,1997212.68085106,10273800180.5219,1,376
0.964285714285714,0.1,0.5,79,2014860.55053191,11967330082.8828,1,376
0.964285714285714,0.1,0.5,80,1998867.89893617,10135330595.4244,1,376
0.964285714285714,0.1,0.5,81,2023453.07180851,11838667114.3922,1,376
0.964285714285714,0.1,0.5,82,2020260.0212766,12192390252.8849,1,376
0.964285714285714,0.1,0.5,83,2007555.24202128,10225119286.5786,1,376
0.964285714285714,0.1,0.5,84,2015557.88031915,11373032466.335,1,376
0.964285714285714,0.1,0.5,85,2012109.375,9847496698.411,1,376
0.964285714285714,0.1,0.5,86,2006857.10638298,12298495069.1407,1,376
0.964285714285714,0.1,0.5,87,2007071.19414894,11535625364.9462,1,376
0.964285714285714,0.1,0.5,88,2017471.77659574,12136625648.6006,1,376
0.964285714285714,0.1,0.5,89,2006298.1143617,13129216094.6882,1,376
0.964285714285714,0.1,0.5,90,2007978.58244681,10763814217.7959,1,376
0.964285714285714,0.1,0.5,91,2015100.69414894,11574443597.4822,1,376
0.964285714285714,0.1,0.5,92,2004606.3643617,11001707748.6856,1,376
0.964285714285714,0.1,0.5,93,2022111.59840426,10924552679.3663,1,376
0.964285714285714,0.1,0.5,94,2008044.93085106,11078309050.2085,1,376
0.964285714285714,0.1,0.5,95,2016522.21542553,12013283881.0601,1,376
0.964285714285714,0.1,0.5,96,2012082.24468085,10602770757.684,1,376
0.964285714285714,0.1,0.5,97,2009735.60638298,11105235188.746,1,376
0.964285714285714,0.1,0.5,98,2011058.81382979,10478622628.8026,1,376
0.964285714285714,0.1,0.5,99,2019053.39361702,11070394666.1433,1,376
0.964285714285714,0.1,0.5,100,2019207.04255319,11646478426.4195,1,376
0.964285714285714,0.1,1,0,2020000,0,1,1000
0.964285714285714,0.1,1,1,326516.234,1865809508.50175,1,1000
0.964285714285714,0.1,1,2,165724.638,1334828070.59755,1,1000
0.964285714285714,0.1,1,3,117698.027,1317077721.14141,1,1000
0.964285714285714,0.1,1,4,105101.509,1990170539.48941,1,1000
0.964285714285714,0.1,1,5,114625.193193193,3628291512.18007,1,999
0.964285714285714,0.1,1,6,142461.974823766,7991013322.40158,1,993
0.964285714285714,0.1,1,7,194998.557575758,18710362330.5159,1,990
0.964285714285714,0.1,1,8,284357.774062817,43737996980.3718,1,987
0.964285714285714,0.1,1,9,421236.439223698,92455605220.9644,1,979
0.964285714285714,0.1,1,10,604257.052200614,161225278889.804,1,977
0.964285714285714,0.1,1,11,817251.247433265,219284848052.622,1,974
0.964285714285714,0.1,1,12,1030164.46296296,250213123434.527,1,972
0.964285714285714,0.1,1,13,1222014.93092783,242738107572.021,1,970
0.964285714285714,0.1,1,14,1380330.33919338,206647188366.529,1,967
0.964285714285714,0.1,1,15,1508411.39503619,171185481630.276,1,967
0.964285714285714,0.1,1,16,1605459.54808687,132931202655.219,1,967
0.964285714285714,0.1,1,17,1686259.02585315,104352477071.187,1,967
0.964285714285714,0.1,1,18,1749313.73319545,77234268917.3615,1,967
0.964285714285714,0.1,1,19,1789989.36814891,61007926705.4502,1,967
0.964285714285714,0.1,1,20,1827455.98138573,48969151782.3185,1,967
0.964285714285714,0.1,1,21,1859630.48707342,40727500003.9851,1,967
0.964285714285714,0.1,1,22,1883479.22957601,34054795525.5539,1,967
0.964285714285714,0.1,1,23,1909809,30932552112.0745,1,967
0.964285714285714,0.1,1,24,1923554.40020683,25628366460.1306,1,967
0.964285714285714,0.1,1,25,1939744.16752844,23696403293.6448,1,967
0.964285714285714,0.1,1,26,1954684.75180972,21281721192.3317,1,967
0.964285714285714,0.1,1,27,1965565.80455016,19665542414.5466,1,967
0.964285714285714,0.1,1,28,1977276.79110652,17513309902.3104,1,967
0.964285714285714,0.1,1,29,1977157.72182006,15675187037.7393,1,967
0.964285714285714,0.1,1,30,1984518.50155119,14239186528.3186,1,967
0.964285714285714,0.1,1,31,1988502.20475698,13468354521.5957,1,967
0.964285714285714,0.1,1,32,1995865.9089969,12417988237.4161,1,967
0.964285714285714,0.1,1,33,2008059.75284385,12244649776.3208,1,967
0.964285714285714,0.1,1,34,1994576.30506722,11387573108.0487,1,967
0.964285714285714,0.1,1,35,2008026.85211996,11836281777.416,1,967
0.964285714285714,0.1,1,36,2012579.99896587,11190916831.2308,1,967
0.964285714285714,0.1,1,37,2007853.26163392,11919895937.3901,1,967
0.964285714285714,0.1,1,38,2005311.02792141,12283065809.1058,1,967
0.964285714285714,0.1,1,39,2016848.63288521,11475711380.891,1,967
0.964285714285714,0.1,1,40,2015775.65149948,10712086082.2459,1,967
0.964285714285714,0.1,1,41,2015340.31747673,10155963506.3991,1,967
0.964285714285714,0.1,1,42,2015914.56566701,11150861440.2542,1,967
0.964285714285714,0.1,1,43,2020379.663909,11396451334.0888,1,967
0.964285714285714,0.1,1,44,2012369.43433299,11189558733.1134,1,967
0.964285714285714,0.1,1,45,2017777.58221303,10724907688.7238,1,967
0.964285714285714,0.1,1,46,2015949.03309204,10660567633.3322,1,967
0.964285714285714,0.1,1,47,2010273.39710445,10947590769.2169,1,967
0.964285714285714,0.1,1,48,2017548.63495346,10494175420.1368,1,967
0.964285714285714,0.1,1,49,2021777.16132368,11317217189.6158,1,967
0.964285714285714,0.1,1,50,2012924.04653568,11001859639.5579,1,967
0.964285714285714,0.1,1,51,2012488.50361944,10822472225.3186,1,967
0.964285714285714,0.1,1,52,2017225.68562565,11204933746.5305,1,967
0.964285714285714,0.1,1,53,2014261.1737332,10908091213.8497,1,967
0.964285714285714,0.1,1,54,2022717.59979317,11108523534.1119,1,967
0.964285714285714,0.1,1,55,2014719.38159255,10679477423.0602,1,967
0.964285714285714,0.1,1,56,2014669.87383661,10950544277.4292,1,967
0.964285714285714,0.1,1,57,2014954.28231644,10502369676.9689,1,967
0.964285714285714,0.1,1,58,2014641.04653568,12192929666.7628,1,967
0.964285714285714,0.1,1,59,2020472.3081696,11790838413.1513,1,967
0.964285714285714,0.1,1,60,2015792.67631851,11805235491.2957,1,967
0.964285714285714,0.1,1,61,2016543.75284385,11177258341.6024,1,967
0.964285714285714,0.1,1,62,2017562.52637022,10721036438.8728,1,967
0.964285714285714,0.1,1,63,2020233.54291624,11173471886.6998,1,967
0.964285714285714,0.1,1,64,2020571.63702172,11751695627.8112,1,967
0.964285714285714,0.1,1,65,2017485.86246122,11514446152.7896,1,967
0.964285714285714,0.1,1,66,2020497.68872802,11094693526.3471,1,967
0.964285714285714,0.1,1,67,2018144.81695967,10913214716.2408,1,967
0.964285714285714,0.1,1,68,2016656.55532575,12652642019.3362,1,967
0.964285714285714,0.1,1,69,2021539.75387797,10632863188.5087,1,967
0.964285714285714,0.1,1,70,2014359.45811789,11393606590.8303,1,967
0.964285714285714,0.1,1,71,2013514.27507756,10683218348.328,1,967
0.964285714285714,0.1,1,72,2022716.97311272,10579402382.8233,1,967
0.964285714285714,0.1,1,73,2015590.98965874,11497649310.062,1,967
0.964285714285714,0.1,1,74,2015772.62254395,11237420963.5582,1,967
0.964285714285714,0.1,1,75,2012796.09927611,12781901854.8576,1,967
0.964285714285714,0.1,1,76,2020154.5811789,10446129785.5356,1,967
0.964285714285714,0.1,1,77,2013989.82109617,10885595400.6833,1,967
0.964285714285714,0.1,1,78,2019559.96587384,11103389118.3166,1,967
0.964285714285714,0.1,1,79,2012587.83247156,11619874066.0692,1,967
0.964285714285714,0.1,1,80,2019925.21613237,11094061982.1862,1,967
0.964285714285714,0.1,1,81,2012117.71768356,11340920536.9212,1,967
0.964285714285714,0.1,1,82,2018016.34746639,12281269747.2601,1,967
0.964285714285714,0.1,1,83,2009999.32885212,11150983138.5833,1,967
0.964285714285714,0.1,1,84,2017007.28748707,11955212443.2796,1,967
0.964285714285714,0.1,1,85,2020072.06825233,10728174962.0409,1,967
0.964285714285714,0.1,1,86,2018320.80972079,11259647007.4607,1,967
0.964285714285714,0.1,1,87,2016809.46535677,10641627590.953,1,967
0.964285714285714,0.1,1,88,2017738.9369183,10360945020.3159,1,967
0.964285714285714,0.1,1,89,2017052.09513961,10951483505.6617,1,967
0.964285714285714,0.1,1,90,2015377.29162358,12011452989.0205,1,967
0.964285714285714,0.1,1,91,2017795.23371251,12066366886.26,1,967
0.964285714285714,0.1,1,92,2016341.33505688,10048928500.6702,1,967
0.964285714285714,0.1,1,93,2010150.46328852,10918440526.104,1,967
0.964285714285714,0.1,1,94,2014741.83764219,11808376611.366,1,967
0.964285714285714,0.1,1,95,2021899.15511892,11515126640.3072,1,967
0.964285714285714,0.1,1,96,2016383.21820062,10578609709.3571,1,967
0.964285714285714,0.1,1,97,2022510.69079628,12104698344.9074,1,967
0.964285714285714,0.1,1,98,2015281.40951396,10269300652.8466,1,967
0.964285714285714,0.1,1,99,2020293.70423992,11748443216.8296,1,967
0.964285714285714,0.1,1,100,2017641.38366081,9533870405.75017,1,967
0.964285714285714,0.2,0.25,0,2020000,0,1,1000
0.964285714285714,0.2,0.25,1,381048.255,2001501173.68166,1,1000
0.964285714285714,0.2,0.25,2,179518.612,1295249441.47093,1,1000
0.964285714285714,0.2,0.25,3,104110.497,979829349.849841,1,1000
0.964285714285714,0.2,0.25,4,70256.105,911311481.19517,1,1000
0.964285714285714,0.2,0.25,5,53139.6897590361,995814348.089584,1,996
0.964285714285714,0.2,0.25,6,45687.2205128205,1160085447.40615,1,975
0.964285714285714,0.2,0.25,7,45076.2454054054,1489570775.8304,1,925
0.964285714285714,0.2,0.25,8,48179.8686390533,2170728627.71614,1,845
0.964285714285714,0.2,0.25,9,59422.0674603175,3989738011.08816,1,756
0.964285714285714,0.2,0.25,10,77580.2424242424,8601545051.93826,1,693
0.964285714285714,0.2,0.25,11,105336.874027994,19032575726.7084,1,643
0.964285714285714,0.2,0.25,12,146597.524288107,37842080469.223,1,597
0.964285714285714,0.2,0.25,13,201050.029982363,69103888594.3189,1,567
0.964285714285714,0.2,0.25,14,267650.372693727,113823309155.554,1,542
0.964285714285714,0.2,0.25,15,340363.890359168,161022080320.799,1,529
0.964285714285714,0.2,0.25,16,422347.488416988,212679558904.158,1,518
0.964285714285714,0.2,0.25,17,507285.349112426,256592776056.753,1,507
0.964285714285714,0.2,0.25,18,590179.892215569,289056598743.356,1,501
0.964285714285714,0.2,0.25,19,679644.253061224,305160084312.713,1,490
0.964285714285714,0.2,0.25,20,766086.252066116,326420689771.68,1,484
0.964285714285714,0.2,0.25,21,850782.88308977,332708437553.016,1,479
0.964285714285714,0.2,0.25,22,926879.12631579,331778403536.739,1,475
0.964285714285714,0.2,0.25,23,986531.776371308,323026146387.886,1,474
0.964285714285714,0.2,0.25,24,1058051.76857749,311307179190.587,1,471
0.964285714285714,0.2,0.25,25,1115052.65180467,296834138727.427,1,471
0.964285714285714,0.2,0.25,26,1179060.46170213,291164016894.965,1,470
0.964285714285714,0.2,0.25,27,1220024.77234043,268731099759.613,1,470
0.964285714285714,0.2,0.25,28,1275146.10447761,255870927592.461,1,469
0.964285714285714,0.2,0.25,29,1317983.45628998,237482206671.603,1,469
0.964285714285714,0.2,0.25,30,1367119.63326226,223331577394.297,1,469
0.964285714285714,0.2,0.25,31,1400715.59275053,205152973429.866,1,469
0.964285714285714,0.2,0.25,32,1439708.16880342,190696404663.879,1,468
0.964285714285714,0.2,0.25,33,1472986.80555556,175765044262.898,1,468
0.964285714285714,0.2,0.25,34,1511796.48717949,162781222300.212,1,468
0.964285714285714,0.2,0.25,35,1545104.90598291,148663706521.255,1,468
0.964285714285714,0.2,0.25,36,1578836.74786325,136968452183.495,1,468
0.964285714285714,0.2,0.25,37,1601917.19017094,125251762570.214,1,468
0.964285714285714,0.2,0.25,38,1635602.63247863,113338521697.805,1,468
0.964285714285714,0.2,0.25,39,1673632.80128205,105596815201.633,1,468
0.964285714285714,0.2,0.25,40,1686792.58333333,97337316216.7061,1,468
0.964285714285714,0.2,0.25,41,1708876.40598291,86851667055.3423,1,468
0.964285714285714,0.2,0.25,42,1721876.27136752,79953622447.6714,1,468
0.964285714285714,0.2,0.25,43,1735408.54487179,72454258571.6918,1,468
0.964285714285714,0.2,0.25,44,1764350.00854701,67995790306.2869,1,468
0.964285714285714,0.2,0.25,45,1787095.94230769,60540852397.6305,1,468
0.964285714285714,0.2,0.25,46,1791275.57264957,59068500207.5258,1,468
0.964285714285714,0.2,0.25,47,1806838.63675214,54849832849.7393,1,468
0.964285714285714,0.2,0.25,48,1830806.49786325,51452019390.9443,1,468
0.964285714285714,0.2,0.25,49,1838860.38461538,46556978727.8389,1,468
0.964285714285714,0.2,0.25,50,1849297.48290598,43948369538.6956,1,468
0.964285714285714,0.2,0.25,51,1856866.44017094,41080311061.8358,1,468
0.964285714285714,0.2,0.25,52,1868021.97649573,37859022711.5819,1,468
0.964285714285714,0.2,0.25,53,1893018.61324786,34366495989.9165,1,468
0.964285714285714,0.2,0.25,54,1895290.68162393,33442961343.2496,1,468
0.964285714285714,0.2,0.25,55,1906907.62393162,30561703315.5414,1,468
0.964285714285714,0.2,0.25,56,1909193.72008547,28618306132.2534,1,468
0.964285714285714,0.2,0.25,57,1921912.5982906,27807292787.8468,1,468
0.964285714285714,0.2,0.25,58,1924047.41025641,25618447748.4566,1,468
0.964285714285714,0.2,0.25,59,1936190.93376068,26530291573.5566,1,468
0.964285714285714,0.2,0.25,60,1944132.38247863,24237266656.9947,1,468
0.964285714285714,0.2,0.25,61,1948200.43803419,21190200055.3302,1,468
0.964285714285714,0.2,0.25,62,1945920.16880342,20656164105.1171,1,468
0.964285714285714,0.2,0.25,63,1953080.16239316,19932447282.5774,1,468
0.964285714285714,0.2,0.25,64,1954566.89102564,15518377734.1744,1,468
0.964285714285714,0.2,0.25,65,1961764.0042735,15651499998.5953,1,468
0.964285714285714,0.2,0.25,66,1961962.11965812,15398930532.7051,1,468
0.964285714285714,0.2,0.25,67,1973611.64957265,15183005019.7056,1,468
0.964285714285714,0.2,0.25,68,1971082.76495726,13651110820.0945,1,468
0.964285714285714,0.2,0.25,69,1984043.78418803,14013859683.5743,1,468
0.964285714285714,0.2,0.25,70,1978605.53846154,15178076876.0735,1,468
0.964285714285714,0.2,0.25,71,1988478.93589744,12930540552.9852,1,468
0.964285714285714,0.2,0.25,72,1990133.78205128,12667703226.9417,1,468
0.964285714285714,0.2,0.25,73,1982432.74786325,14786248778.0305,1,468
0.964285714285714,0.2,0.25,74,1988137.08974359,13079038813.6536,1,468
0.964285714285714,0.2,0.25,75,1992068.96794872,12151966764.6821,1,468
0.964285714285714,0.2,0.25,76,2000788.63461538,10903021331.4829,1,468
0.964285714285714,0.2,0.25,77,1998172.99358974,11018824992.2848,1,468
0.964285714285714,0.2,0.25,78,2000344.06196581,11716360188.2296,1,468
0.964285714285714,0.2,0.25,79,1994564.4017094,12621873090.4935,1,468
0.964285714285714,0.2,0.25,80,2000251.26282051,10637644008.5282,1,468
0.964285714285714,0.2,0.25,81,2007854.53418803,12091324423.2344,1,468
0.964285714285714,0.2,0.25,82,2008883.74145299,12182913565.584,1,468
0.964285714285714,0.2,0.25,83,2002674.18376068,11096523687.3666,1,468
0.964285714285714,0.2,0.25,84,1999234.14102564,12007914184.5839,1,468
0.964285714285714,0.2,0.25,85,2010258.24786325,11359385366.8763,1,468
0.964285714285714,0.2,0.25,86,2006454.56196581,12148613080.8677,1,468
0.964285714285714,0.2,0.25,87,2009951.1474359,11508996269.475,1,468
0.964285714285714,0.2,0.25,88,2005853.09401709,11553031230.4836,1,468
0.964285714285714,0.2,0.25,89,2009710.73290598,11598095092.7229,1,468
0.964285714285714,0.2,0.25,90,2015526.86538462,11080660322.2367,1,468
0.964285714285714,0.2,0.25,91,2010754.83119658,11590562098.0978,1,468
0.964285714285714,0.2,0.25,92,2014679.37179487,11546478564.8593,1,468
0.964285714285714,0.2,0.25,93,2010307.88461538,11685647146.522,1,468
0.964285714285714,0.2,0.25,94,2013910.43376068,10459444691.8307,1,468
0.964285714285714,0.2,0.25,95,2010587.57692308,11993207676.266,1,468
