"t","n","trial","p0","h2","var.z"
35,20120,7000,0.964285714285714,1,0.1
36,19275,7000,0.964285714285714,1,0.1
37,20088,7000,0.964285714285714,1,0.1
38,20296,7000,0.964285714285714,1,0.1
39,20628,7000,0.964285714285714,1,0.1
40,16927,7000,0.964285714285714,1,0.1
41,19054,7000,0.964285714285714,1,0.1
42,19009,7000,0.964285714285714,1,0.1
43,20113,7000,0.964285714285714,1,0.1
44,20135,7000,0.964285714285714,1,0.1
45,21530,7000,0.964285714285714,1,0.1
46,20655,7000,0.964285714285714,1,0.1
47,17887,7000,0.964285714285714,1,0.1
48,19409,7000,0.964285714285714,1,0.1
49,19148,7000,0.964285714285714,1,0.1
50,20141,7000,0.964285714285714,1,0.1
51,20027,7000,0.964285714285714,1,0.1
52,20762,7000,0.964285714285714,1,0.1
53,19932,7000,0.964285714285714,1,0.1
54,19710,7000,0.964285714285714,1,0.1
55,21737,7000,0.964285714285714,1,0.1
56,20427,7000,0.964285714285714,1,0.1
57,18864,7000,0.964285714285714,1,0.1
58,19627,7000,0.964285714285714,1,0.1
59,18211,7000,0.964285714285714,1,0.1
60,18103,7000,0.964285714285714,1,0.1
61,21061,7000,0.964285714285714,1,0.1
62,19173,7000,0.964285714285714,1,0.1
63,20144,7000,0.964285714285714,1,0.1
64,19380,7000,0.964285714285714,1,0.1
65,21599,7000,0.964285714285714,1,0.1
66,20267,7000,0.964285714285714,1,0.1
67,21021,7000,0.964285714285714,1,0.1
68,22599,7000,0.964285714285714,1,0.1
69,20430,7000,0.964285714285714,1,0.1
70,19046,7000,0.964285714285714,1,0.1
71,19912,7000,0.964285714285714,1,0.1
72,21612,7000,0.964285714285714,1,0.1
73,18645,7000,0.964285714285714,1,0.1
74,19381,7000,0.964285714285714,1,0.1
75,20259,7000,0.964285714285714,1,0.1
76,21411,7000,0.964285714285714,1,0.1
77,20013,7000,0.964285714285714,1,0.1
78,19656,7000,0.964285714285714,1,0.1
79,19067,7000,0.964285714285714,1,0.1
80,20655,7000,0.964285714285714,1,0.1
81,19293,7000,0.964285714285714,1,0.1
82,18911,7000,0.964285714285714,1,0.1
83,19459,7000,0.964285714285714,1,0.1
84,20622,7000,0.964285714285714,1,0.1
85,18990,7000,0.964285714285714,1,0.1
86,19186,7000,0.964285714285714,1,0.1
87,20194,7000,0.964285714285714,1,0.1
88,19231,7000,0.964285714285714,1,0.1
89,19714,7000,0.964285714285714,1,0.1
90,22460,7000,0.964285714285714,1,0.1
91,21288,7000,0.964285714285714,1,0.1
92,19768,7000,0.964285714285714,1,0.1
93,19719,7000,0.964285714285714,1,0.1
94,18700,7000,0.964285714285714,1,0.1
95,19673,7000,0.964285714285714,1,0.1
96,18796,7000,0.964285714285714,1,0.1
97,19512,7000,0.964285714285714,1,0.1
98,19351,7000,0.964285714285714,1,0.1
99,20016,7000,0.964285714285714,1,0.1
100,18893,7000,0.964285714285714,1,0.1
0,20000,7001,0.75,1,0.1
1,3368,7001,0.75,1,0.1
2,1291,7001,0.75,1,0.1
3,605,7001,0.75,1,0.1
4,351,7001,0.75,1,0.1
5,261,7001,0.75,1,0.1
6,232,7001,0.75,1,0.1
7,278,7001,0.75,1,0.1
8,298,7001,0.75,1,0.1
9,329,7001,0.75,1,0.1
10,419,7001,0.75,1,0.1
11,474,7001,0.75,1,0.1
12,696,7001,0.75,1,0.1
13,980,7001,0.75,1,0.1
14,1401,7001,0.75,1,0.1
15,1994,7001,0.75,1,0.1
16,2939,7001,0.75,1,0.1
17,4459,7001,0.75,1,0.1
18,6186,7001,0.75,1,0.1
19,8969,7001,0.75,1,0.1
20,11553,7001,0.75,1,0.1
21,13780,7001,0.75,1,0.1
22,15802,7001,0.75,1,0.1
23,17378,7001,0.75,1,0.1
24,17862,7001,0.75,1,0.1
25,18454,7001,0.75,1,0.1
26,18829,7001,0.75,1,0.1
27,19399,7001,0.75,1,0.1
28,19374,7001,0.75,1,0.1
29,19098,7001,0.75,1,0.1
30,19142,7001,0.75,1,0.1
31,19188,7001,0.75,1,0.1
32,19134,7001,0.75,1,0.1
33,19749,7001,0.75,1,0.1
34,20320,7001,0.75,1,0.1
35,20247,7001,0.75,1,0.1
36,20143,7001,0.75,1,0.1
37,19723,7001,0.75,1,0.1
38,19918,7001,0.75,1,0.1
39,20133,7001,0.75,1,0.1
40,19441,7001,0.75,1,0.1
41,19485,7001,0.75,1,0.1
42,19714,7001,0.75,1,0.1
43,20028,7001,0.75,1,0.1
44,19992,7001,0.75,1,0.1
45,19886,7001,0.75,1,0.1
46,19888,7001,0.75,1,0.1
47,20195,7001,0.75,1,0.1
48,20377,7001,0.75,1,0.1
49,20354,7001,0.75,1,0.1
50,19917,7001,0.75,1,0.1
51,19806,7001,0.75,1,0.1
52,20389,7001,0.75,1,0.1
53,20903,7001,0.75,1,0.1
54,20674,7001,0.75,1,0.1
55,20394,7001,0.75,1,0.1
56,20589,7001,0.75,1,0.1
57,20586,7001,0.75,1,0.1
58,20400,7001,0.75,1,0.1
59,19752,7001,0.75,1,0.1
60,20339,7001,0.75,1,0.1
61,20184,7001,0.75,1,0.1
62,20169,7001,0.75,1,0.1
63,20214,7001,0.75,1,0.1
64,20312,7001,0.75,1,0.1
65,19866,7001,0.75,1,0.1
66,20231,7001,0.75,1,0.1
67,20474,7001,0.75,1,0.1
68,20546,7001,0.75,1,0.1
69,20546,7001,0.75,1,0.1
70,19602,7001,0.75,1,0.1
71,19825,7001,0.75,1,0.1
72,20885,7001,0.75,1,0.1
73,19993,7001,0.75,1,0.1
74,19793,7001,0.75,1,0.1
75,20129,7001,0.75,1,0.1
76,20116,7001,0.75,1,0.1
77,19843,7001,0.75,1,0.1
78,19645,7001,0.75,1,0.1
79,20222,7001,0.75,1,0.1
80,19493,7001,0.75,1,0.1
81,19864,7001,0.75,1,0.1
82,19851,7001,0.75,1,0.1
83,19637,7001,0.75,1,0.1
84,19749,7001,0.75,1,0.1
85,20095,7001,0.75,1,0.1
86,20222,7001,0.75,1,0.1
87,20325,7001,0.75,1,0.1
88,19819,7001,0.75,1,0.1
89,20034,7001,0.75,1,0.1
90,20233,7001,0.75,1,0.1
91,20226,7001,0.75,1,0.1
92,20159,7001,0.75,1,0.1
93,20156,7001,0.75,1,0.1
94,19651,7001,0.75,1,0.1
95,19405,7001,0.75,1,0.1
96,19746,7001,0.75,1,0.1
97,19595,7001,0.75,1,0.1
98,19724,7001,0.75,1,0.1
99,19237,7001,0.75,1,0.1
100,19300,7001,0.75,1,0.1
0,20000,7002,0.75,1,0.1
1,3030,7002,0.75,1,0.1
2,1037,7002,0.75,1,0.1
3,558,7002,0.75,1,0.1
4,333,7002,0.75,1,0.1
5,212,7002,0.75,1,0.1
6,188,7002,0.75,1,0.1
7,228,7002,0.75,1,0.1
8,329,7002,0.75,1,0.1
9,430,7002,0.75,1,0.1
10,555,7002,0.75,1,0.1
11,838,7002,0.75,1,0.1
12,1359,7002,0.75,1,0.1
13,2035,7002,0.75,1,0.1
14,2965,7002,0.75,1,0.1
15,4731,7002,0.75,1,0.1
16,7132,7002,0.75,1,0.1
17,9813,7002,0.75,1,0.1
18,12982,7002,0.75,1,0.1
19,15284,7002,0.75,1,0.1
20,17623,7002,0.75,1,0.1
21,18542,7002,0.75,1,0.1
22,18547,7002,0.75,1,0.1
23,18348,7002,0.75,1,0.1
24,18785,7002,0.75,1,0.1
25,19286,7002,0.75,1,0.1
26,19660,7002,0.75,1,0.1
27,19536,7002,0.75,1,0.1
28,19624,7002,0.75,1,0.1
29,19613,7002,0.75,1,0.1
30,19783,7002,0.75,1,0.1
31,19929,7002,0.75,1,0.1
32,19815,7002,0.75,1,0.1
33,19698,7002,0.75,1,0.1
34,19671,7002,0.75,1,0.1
35,19804,7002,0.75,1,0.1
36,20157,7002,0.75,1,0.1
37,20292,7002,0.75,1,0.1
38,20698,7002,0.75,1,0.1
39,20075,7002,0.75,1,0.1
40,19980,7002,0.75,1,0.1
41,19918,7002,0.75,1,0.1
42,19780,7002,0.75,1,0.1
43,19472,7002,0.75,1,0.1
44,20019,7002,0.75,1,0.1
45,20668,7002,0.75,1,0.1
46,20180,7002,0.75,1,0.1
47,19726,7002,0.75,1,0.1
48,20093,7002,0.75,1,0.1
49,20626,7002,0.75,1,0.1
50,19673,7002,0.75,1,0.1
51,19559,7002,0.75,1,0.1
52,20149,7002,0.75,1,0.1
53,19531,7002,0.75,1,0.1
54,19713,7002,0.75,1,0.1
55,20215,7002,0.75,1,0.1
56,20519,7002,0.75,1,0.1
57,20089,7002,0.75,1,0.1
58,19911,7002,0.75,1,0.1
59,20477,7002,0.75,1,0.1
60,19950,7002,0.75,1,0.1
61,19910,7002,0.75,1,0.1
62,20079,7002,0.75,1,0.1
63,20054,7002,0.75,1,0.1
64,19758,7002,0.75,1,0.1
65,19923,7002,0.75,1,0.1
66,19861,7002,0.75,1,0.1
67,20223,7002,0.75,1,0.1
68,20313,7002,0.75,1,0.1
69,19991,7002,0.75,1,0.1
70,20061,7002,0.75,1,0.1
71,20072,7002,0.75,1,0.1
72,20623,7002,0.75,1,0.1
73,20049,7002,0.75,1,0.1
74,20502,7002,0.75,1,0.1
75,20382,7002,0.75,1,0.1
76,19922,7002,0.75,1,0.1
77,19750,7002,0.75,1,0.1
78,20008,7002,0.75,1,0.1
79,19466,7002,0.75,1,0.1
80,19781,7002,0.75,1,0.1
81,20164,7002,0.75,1,0.1
82,20339,7002,0.75,1,0.1
83,19575,7002,0.75,1,0.1
84,20156,7002,0.75,1,0.1
85,20236,7002,0.75,1,0.1
86,19808,7002,0.75,1,0.1
87,20305,7002,0.75,1,0.1
88,20079,7002,0.75,1,0.1
89,20246,7002,0.75,1,0.1
90,19777,7002,0.75,1,0.1
91,19637,7002,0.75,1,0.1
92,19561,7002,0.75,1,0.1
93,19963,7002,0.75,1,0.1
94,20224,7002,0.75,1,0.1
95,19806,7002,0.75,1,0.1
96,19920,7002,0.75,1,0.1
97,20107,7002,0.75,1,0.1
98,20351,7002,0.75,1,0.1
99,20006,7002,0.75,1,0.1
100,20587,7002,0.75,1,0.1
0,20000,7003,0.75,1,0.1
1,3163,7003,0.75,1,0.1
2,1167,7003,0.75,1,0.1
3,648,7003,0.75,1,0.1
4,514,7003,0.75,1,0.1
5,473,7003,0.75,1,0.1
6,515,7003,0.75,1,0.1
7,542,7003,0.75,1,0.1
8,733,7003,0.75,1,0.1
9,934,7003,0.75,1,0.1
10,1227,7003,0.75,1,0.1
11,1647,7003,0.75,1,0.1
12,2491,7003,0.75,1,0.1
13,3767,7003,0.75,1,0.1
14,5383,7003,0.75,1,0.1
15,7721,7003,0.75,1,0.1
16,10657,7003,0.75,1,0.1
17,13101,7003,0.75,1,0.1
18,15485,7003,0.75,1,0.1
19,16818,7003,0.75,1,0.1
20,17909,7003,0.75,1,0.1
21,18890,7003,0.75,1,0.1
22,18582,7003,0.75,1,0.1
23,19478,7003,0.75,1,0.1
24,18600,7003,0.75,1,0.1
25,19293,7003,0.75,1,0.1
26,19867,7003,0.75,1,0.1
27,19791,7003,0.75,1,0.1
28,20124,7003,0.75,1,0.1
29,19684,7003,0.75,1,0.1
30,20179,7003,0.75,1,0.1
31,20220,7003,0.75,1,0.1
32,19556,7003,0.75,1,0.1
33,20295,7003,0.75,1,0.1
34,20084,7003,0.75,1,0.1
35,19755,7003,0.75,1,0.1
36,19594,7003,0.75,1,0.1
37,19785,7003,0.75,1,0.1
38,19774,7003,0.75,1,0.1
39,19859,7003,0.75,1,0.1
40,19869,7003,0.75,1,0.1
41,20270,7003,0.75,1,0.1
42,20203,7003,0.75,1,0.1
43,20396,7003,0.75,1,0.1
44,20019,7003,0.75,1,0.1
45,20105,7003,0.75,1,0.1
46,19998,7003,0.75,1,0.1
47,19607,7003,0.75,1,0.1
48,19831,7003,0.75,1,0.1
49,20369,7003,0.75,1,0.1
50,20468,7003,0.75,1,0.1
51,20692,7003,0.75,1,0.1
52,19632,7003,0.75,1,0.1
53,19683,7003,0.75,1,0.1
54,19529,7003,0.75,1,0.1
55,19411,7003,0.75,1,0.1
56,19160,7003,0.75,1,0.1
57,19667,7003,0.75,1,0.1
58,19969,7003,0.75,1,0.1
59,20576,7003,0.75,1,0.1
60,20726,7003,0.75,1,0.1
61,20698,7003,0.75,1,0.1
62,19903,7003,0.75,1,0.1
63,19807,7003,0.75,1,0.1
64,20299,7003,0.75,1,0.1
65,20149,7003,0.75,1,0.1
66,20318,7003,0.75,1,0.1
67,20497,7003,0.75,1,0.1
68,20277,7003,0.75,1,0.1
69,20004,7003,0.75,1,0.1
70,19598,7003,0.75,1,0.1
71,20280,7003,0.75,1,0.1
72,20115,7003,0.75,1,0.1
73,19845,7003,0.75,1,0.1
74,19539,7003,0.75,1,0.1
75,19870,7003,0.75,1,0.1
76,20075,7003,0.75,1,0.1
77,19999,7003,0.75,1,0.1
78,20663,7003,0.75,1,0.1
79,20511,7003,0.75,1,0.1
80,19733,7003,0.75,1,0.1
81,19638,7003,0.75,1,0.1
82,19692,7003,0.75,1,0.1
83,19522,7003,0.75,1,0.1
84,19553,7003,0.75,1,0.1
85,19996,7003,0.75,1,0.1
86,20066,7003,0.75,1,0.1
87,20116,7003,0.75,1,0.1
88,19958,7003,0.75,1,0.1
89,19682,7003,0.75,1,0.1
90,19958,7003,0.75,1,0.1
91,20299,7003,0.75,1,0.1
92,20013,7003,0.75,1,0.1
93,19839,7003,0.75,1,0.1
94,19732,7003,0.75,1,0.1
95,20259,7003,0.75,1,0.1
96,20036,7003,0.75,1,0.1
97,20261,7003,0.75,1,0.1
98,20476,7003,0.75,1,0.1
99,20229,7003,0.75,1,0.1
100,19732,7003,0.75,1,0.1
0,20000,7004,0.75,1,0.1
1,3314,7004,0.75,1,0.1
2,1230,7004,0.75,1,0.1
3,575,7004,0.75,1,0.1
4,236,7004,0.75,1,0.1
5,177,7004,0.75,1,0.1
6,166,7004,0.75,1,0.1
7,88,7004,0.75,1,0.1
8,93,7004,0.75,1,0.1
9,78,7004,0.75,1,0.1
10,91,7004,0.75,1,0.1
11,122,7004,0.75,1,0.1
12,206,7004,0.75,1,0.1
13,275,7004,0.75,1,0.1
14,416,7004,0.75,1,0.1
15,671,7004,0.75,1,0.1
16,1176,7004,0.75,1,0.1
17,1665,7004,0.75,1,0.1
18,2651,7004,0.75,1,0.1
19,4047,7004,0.75,1,0.1
20,6282,7004,0.75,1,0.1
21,8819,7004,0.75,1,0.1
22,11338,7004,0.75,1,0.1
23,13894,7004,0.75,1,0.1
24,15759,7004,0.75,1,0.1
25,16774,7004,0.75,1,0.1
26,18069,7004,0.75,1,0.1
27,18575,7004,0.75,1,0.1
28,18815,7004,0.75,1,0.1
29,19287,7004,0.75,1,0.1
30,20251,7004,0.75,1,0.1
31,19684,7004,0.75,1,0.1
32,19905,7004,0.75,1,0.1
33,20099,7004,0.75,1,0.1
34,19567,7004,0.75,1,0.1
35,18984,7004,0.75,1,0.1
36,19524,7004,0.75,1,0.1
37,19654,7004,0.75,1,0.1
38,19654,7004,0.75,1,0.1
39,19899,7004,0.75,1,0.1
40,19864,7004,0.75,1,0.1
41,20310,7004,0.75,1,0.1
42,20644,7004,0.75,1,0.1
43,20295,7004,0.75,1,0.1
44,20319,7004,0.75,1,0.1
45,19596,7004,0.75,1,0.1
46,19547,7004,0.75,1,0.1
47,18893,7004,0.75,1,0.1
48,19854,7004,0.75,1,0.1
49,20207,7004,0.75,1,0.1
50,20054,7004,0.75,1,0.1
51,19747,7004,0.75,1,0.1
52,19849,7004,0.75,1,0.1
53,19821,7004,0.75,1,0.1
54,19532,7004,0.75,1,0.1
55,19843,7004,0.75,1,0.1
56,20616,7004,0.75,1,0.1
57,20282,7004,0.75,1,0.1
58,19985,7004,0.75,1,0.1
59,19959,7004,0.75,1,0.1
60,19828,7004,0.75,1,0.1
61,19830,7004,0.75,1,0.1
62,20580,7004,0.75,1,0.1
63,20179,7004,0.75,1,0.1
64,19338,7004,0.75,1,0.1
65,20070,7004,0.75,1,0.1
66,20047,7004,0.75,1,0.1
67,19317,7004,0.75,1,0.1
68,19883,7004,0.75,1,0.1
69,19391,7004,0.75,1,0.1
70,19612,7004,0.75,1,0.1
71,19998,7004,0.75,1,0.1
72,19617,7004,0.75,1,0.1
73,20060,7004,0.75,1,0.1
74,19759,7004,0.75,1,0.1
75,20171,7004,0.75,1,0.1
76,19560,7004,0.75,1,0.1
77,19792,7004,0.75,1,0.1
78,20016,7004,0.75,1,0.1
79,20915,7004,0.75,1,0.1
80,20105,7004,0.75,1,0.1
81,19812,7004,0.75,1,0.1
82,20604,7004,0.75,1,0.1
83,20164,7004,0.75,1,0.1
84,20399,7004,0.75,1,0.1
85,20351,7004,0.75,1,0.1
86,20062,7004,0.75,1,0.1
87,19602,7004,0.75,1,0.1
88,19570,7004,0.75,1,0.1
89,19778,7004,0.75,1,0.1
90,20035,7004,0.75,1,0.1
91,20922,7004,0.75,1,0.1
92,20030,7004,0.75,1,0.1
93,19837,7004,0.75,1,0.1
94,20079,7004,0.75,1,0.1
95,20547,7004,0.75,1,0.1
96,20055,7004,0.75,1,0.1
97,20586,7004,0.75,1,0.1
98,20012,7004,0.75,1,0.1
99,20095,7004,0.75,1,0.1
100,19677,7004,0.75,1,0.1
0,20000,7005,0.75,1,0.1
1,3296,7005,0.75,1,0.1
2,1412,7005,0.75,1,0.1
3,531,7005,0.75,1,0.1
4,336,7005,0.75,1,0.1
5,247,7005,0.75,1,0.1
6,265,7005,0.75,1,0.1
7,248,7005,0.75,1,0.1
8,307,7005,0.75,1,0.1
9,458,7005,0.75,1,0.1
10,648,7005,0.75,1,0.1
11,988,7005,0.75,1,0.1
12,1451,7005,0.75,1,0.1
13,2198,7005,0.75,1,0.1
14,3169,7005,0.75,1,0.1
15,4774,7005,0.75,1,0.1
16,7181,7005,0.75,1,0.1
17,10318,7005,0.75,1,0.1
18,13622,7005,0.75,1,0.1
19,16012,7005,0.75,1,0.1
20,17169,7005,0.75,1,0.1
21,18085,7005,0.75,1,0.1
22,19029,7005,0.75,1,0.1
23,19942,7005,0.75,1,0.1
24,19831,7005,0.75,1,0.1
25,19370,7005,0.75,1,0.1
26,19526,7005,0.75,1,0.1
27,19904,7005,0.75,1,0.1
28,19855,7005,0.75,1,0.1
29,19837,7005,0.75,1,0.1
30,19891,7005,0.75,1,0.1
31,20492,7005,0.75,1,0.1
32,20429,7005,0.75,1,0.1
33,19736,7005,0.75,1,0.1
34,19393,7005,0.75,1,0.1
35,19476,7005,0.75,1,0.1
36,19485,7005,0.75,1,0.1
37,19828,7005,0.75,1,0.1
38,19718,7005,0.75,1,0.1
39,19327,7005,0.75,1,0.1
40,19301,7005,0.75,1,0.1
41,19219,7005,0.75,1,0.1
42,19932,7005,0.75,1,0.1
43,20542,7005,0.75,1,0.1
44,19638,7005,0.75,1,0.1
45,19808,7005,0.75,1,0.1
46,20083,7005,0.75,1,0.1
47,19865,7005,0.75,1,0.1
48,19598,7005,0.75,1,0.1
49,19905,7005,0.75,1,0.1
50,20041,7005,0.75,1,0.1
51,20141,7005,0.75,1,0.1
52,20189,7005,0.75,1,0.1
53,19763,7005,0.75,1,0.1
54,19835,7005,0.75,1,0.1
55,20421,7005,0.75,1,0.1
56,20615,7005,0.75,1,0.1
57,20269,7005,0.75,1,0.1
58,20080,7005,0.75,1,0.1
59,20398,7005,0.75,1,0.1
60,19698,7005,0.75,1,0.1
61,20182,7005,0.75,1,0.1
62,21179,7005,0.75,1,0.1
63,20003,7005,0.75,1,0.1
64,20018,7005,0.75,1,0.1
65,19951,7005,0.75,1,0.1
66,19781,7005,0.75,1,0.1
67,19668,7005,0.75,1,0.1
68,19629,7005,0.75,1,0.1
69,19769,7005,0.75,1,0.1
70,19484,7005,0.75,1,0.1
71,19642,7005,0.75,1,0.1
72,19969,7005,0.75,1,0.1
73,20082,7005,0.75,1,0.1
74,20767,7005,0.75,1,0.1
75,20541,7005,0.75,1,0.1
76,21573,7005,0.75,1,0.1
77,20965,7005,0.75,1,0.1
78,20550,7005,0.75,1,0.1
79,19606,7005,0.75,1,0.1
80,19993,7005,0.75,1,0.1
81,20100,7005,0.75,1,0.1
82,20493,7005,0.75,1,0.1
83,20373,7005,0.75,1,0.1
84,20161,7005,0.75,1,0.1
85,20709,7005,0.75,1,0.1
86,20638,7005,0.75,1,0.1
87,20269,7005,0.75,1,0.1
88,19968,7005,0.75,1,0.1
89,20009,7005,0.75,1,0.1
90,20255,7005,0.75,1,0.1
91,20468,7005,0.75,1,0.1
92,21133,7005,0.75,1,0.1
93,20859,7005,0.75,1,0.1
94,19823,7005,0.75,1,0.1
95,19324,7005,0.75,1,0.1
96,19818,7005,0.75,1,0.1
97,19664,7005,0.75,1,0.1
98,19168,7005,0.75,1,0.1
99,19361,7005,0.75,1,0.1
100,20245,7005,0.75,1,0.1
0,20000,7006,0.75,1,0.1
1,3486,7006,0.75,1,0.1
2,1225,7006,0.75,1,0.1
3,547,7006,0.75,1,0.1
4,305,7006,0.75,1,0.1
5,278,7006,0.75,1,0.1
6,230,7006,0.75,1,0.1
7,237,7006,0.75,1,0.1
8,288,7006,0.75,1,0.1
9,470,7006,0.75,1,0.1
10,761,7006,0.75,1,0.1
11,1121,7006,0.75,1,0.1
12,1791,7006,0.75,1,0.1
13,2815,7006,0.75,1,0.1
14,4680,7006,0.75,1,0.1
15,7069,7006,0.75,1,0.1
16,10293,7006,0.75,1,0.1
17,13653,7006,0.75,1,0.1
18,16059,7006,0.75,1,0.1
19,16978,7006,0.75,1,0.1
20,17729,7006,0.75,1,0.1
21,18283,7006,0.75,1,0.1
22,18650,7006,0.75,1,0.1
23,19438,7006,0.75,1,0.1
24,19703,7006,0.75,1,0.1
25,19680,7006,0.75,1,0.1
26,19560,7006,0.75,1,0.1
27,19454,7006,0.75,1,0.1
28,19367,7006,0.75,1,0.1
29,20355,7006,0.75,1,0.1
30,19789,7006,0.75,1,0.1
31,19722,7006,0.75,1,0.1
32,20210,7006,0.75,1,0.1
33,20075,7006,0.75,1,0.1
34,19672,7006,0.75,1,0.1
35,20031,7006,0.75,1,0.1
36,19299,7006,0.75,1,0.1
37,20135,7006,0.75,1,0.1
38,20387,7006,0.75,1,0.1
39,19682,7006,0.75,1,0.1
40,19850,7006,0.75,1,0.1
41,20028,7006,0.75,1,0.1
42,19578,7006,0.75,1,0.1
43,20083,7006,0.75,1,0.1
44,19642,7006,0.75,1,0.1
45,20078,7006,0.75,1,0.1
46,19714,7006,0.75,1,0.1
47,20230,7006,0.75,1,0.1
48,19410,7006,0.75,1,0.1
49,20026,7006,0.75,1,0.1
50,20485,7006,0.75,1,0.1
51,20380,7006,0.75,1,0.1
52,19648,7006,0.75,1,0.1
53,19655,7006,0.75,1,0.1
54,19352,7006,0.75,1,0.1
55,19249,7006,0.75,1,0.1
56,19334,7006,0.75,1,0.1
57,19626,7006,0.75,1,0.1
58,20393,7006,0.75,1,0.1
59,20194,7006,0.75,1,0.1
60,20193,7006,0.75,1,0.1
61,20757,7006,0.75,1,0.1
62,20921,7006,0.75,1,0.1
63,20478,7006,0.75,1,0.1
64,19685,7006,0.75,1,0.1
65,19538,7006,0.75,1,0.1
66,19746,7006,0.75,1,0.1
67,19875,7006,0.75,1,0.1
68,20246,7006,0.75,1,0.1
69,20953,7006,0.75,1,0.1
70,20486,7006,0.75,1,0.1
71,20056,7006,0.75,1,0.1
72,20487,7006,0.75,1,0.1
73,20114,7006,0.75,1,0.1
74,19962,7006,0.75,1,0.1
75,19482,7006,0.75,1,0.1
76,20012,7006,0.75,1,0.1
77,20120,7006,0.75,1,0.1
78,19491,7006,0.75,1,0.1
79,20425,7006,0.75,1,0.1
80,20087,7006,0.75,1,0.1
81,19752,7006,0.75,1,0.1
82,20666,7006,0.75,1,0.1
83,19795,7006,0.75,1,0.1
84,19561,7006,0.75,1,0.1
85,19338,7006,0.75,1,0.1
86,19694,7006,0.75,1,0.1
87,20082,7006,0.75,1,0.1
88,19997,7006,0.75,1,0.1
89,19910,7006,0.75,1,0.1
90,20501,7006,0.75,1,0.1
91,20772,7006,0.75,1,0.1
92,20421,7006,0.75,1,0.1
93,20410,7006,0.75,1,0.1
94,19871,7006,0.75,1,0.1
95,19682,7006,0.75,1,0.1
96,19224,7006,0.75,1,0.1
97,19819,7006,0.75,1,0.1
98,20135,7006,0.75,1,0.1
99,19763,7006,0.75,1,0.1
100,19499,7006,0.75,1,0.1
0,20000,7007,0.75,1,0.1
1,3184,7007,0.75,1,0.1
2,1205,7007,0.75,1,0.1
3,591,7007,0.75,1,0.1
4,411,7007,0.75,1,0.1
5,347,7007,0.75,1,0.1
6,355,7007,0.75,1,0.1
7,229,7007,0.75,1,0.1
8,309,7007,0.75,1,0.1
9,296,7007,0.75,1,0.1
10,404,7007,0.75,1,0.1
11,550,7007,0.75,1,0.1
12,952,7007,0.75,1,0.1
13,1560,7007,0.75,1,0.1
14,2425,7007,0.75,1,0.1
15,3742,7007,0.75,1,0.1
16,5667,7007,0.75,1,0.1
17,8923,7007,0.75,1,0.1
18,12138,7007,0.75,1,0.1
19,15196,7007,0.75,1,0.1
20,16981,7007,0.75,1,0.1
21,17920,7007,0.75,1,0.1
22,18659,7007,0.75,1,0.1
23,19347,7007,0.75,1,0.1
24,19390,7007,0.75,1,0.1
25,19419,7007,0.75,1,0.1
26,19679,7007,0.75,1,0.1
27,19373,7007,0.75,1,0.1
28,19720,7007,0.75,1,0.1
29,19612,7007,0.75,1,0.1
30,19844,7007,0.75,1,0.1
31,19412,7007,0.75,1,0.1
32,19816,7007,0.75,1,0.1
33,19598,7007,0.75,1,0.1
34,19223,7007,0.75,1,0.1
35,19439,7007,0.75,1,0.1
36,19552,7007,0.75,1,0.1
37,19587,7007,0.75,1,0.1
38,20451,7007,0.75,1,0.1
39,19593,7007,0.75,1,0.1
40,20407,7007,0.75,1,0.1
41,20333,7007,0.75,1,0.1
42,20559,7007,0.75,1,0.1
43,20120,7007,0.75,1,0.1
44,19710,7007,0.75,1,0.1
45,20313,7007,0.75,1,0.1
46,20207,7007,0.75,1,0.1
47,19785,7007,0.75,1,0.1
48,19470,7007,0.75,1,0.1
49,19616,7007,0.75,1,0.1
50,19428,7007,0.75,1,0.1
51,19497,7007,0.75,1,0.1
52,19631,7007,0.75,1,0.1
53,20074,7007,0.75,1,0.1
54,20425,7007,0.75,1,0.1
55,19173,7007,0.75,1,0.1
56,19287,7007,0.75,1,0.1
57,19799,7007,0.75,1,0.1
58,20020,7007,0.75,1,0.1
59,19974,7007,0.75,1,0.1
60,20609,7007,0.75,1,0.1
61,19895,7007,0.75,1,0.1
62,20054,7007,0.75,1,0.1
63,19528,7007,0.75,1,0.1
64,20289,7007,0.75,1,0.1
65,20066,7007,0.75,1,0.1
66,20265,7007,0.75,1,0.1
67,19630,7007,0.75,1,0.1
68,19944,7007,0.75,1,0.1
69,19784,7007,0.75,1,0.1
70,19926,7007,0.75,1,0.1
71,20504,7007,0.75,1,0.1
72,20647,7007,0.75,1,0.1
73,20670,7007,0.75,1,0.1
74,19822,7007,0.75,1,0.1
75,20363,7007,0.75,1,0.1
76,20417,7007,0.75,1,0.1
77,19815,7007,0.75,1,0.1
78,19206,7007,0.75,1,0.1
79,19872,7007,0.75,1,0.1
80,19707,7007,0.75,1,0.1
81,19207,7007,0.75,1,0.1
82,19744,7007,0.75,1,0.1
83,19390,7007,0.75,1,0.1
84,20019,7007,0.75,1,0.1
85,19972,7007,0.75,1,0.1
86,19801,7007,0.75,1,0.1
87,19888,7007,0.75,1,0.1
88,20447,7007,0.75,1,0.1
89,20370,7007,0.75,1,0.1
90,20238,7007,0.75,1,0.1
91,20048,7007,0.75,1,0.1
92,19300,7007,0.75,1,0.1
