"t","p0","var.z","h2","llbar","llvar","n","nn"
75,0.964285714285714,0.1,0.5,0.00851560087612019,0.00539722325867499,19753.8111702128,376
75,0.964285714285714,0.1,1,0.00394819411901031,0.00519060885178162,19928.6742502585,967
75,0.964285714285714,0.2,0.25,0.00454331341764047,0.00469175009405154,19723.4551282051,468
75,0.964285714285714,0.2,0.5,-0.0016461402675297,0.00521839340781786,19978.9235474006,981
75,0.964285714285714,0.2,1,-0.000142791582605904,0.00510394557204135,19965.33,1000
75,0.964285714285714,0.4,0.25,-0.00038742082766512,0.00443289834783948,19987.9187562688,997
75,0.964285714285714,0.4,0.5,0.00074614291761103,0.00466512637125009,19949.134,1000
75,0.964285714285714,0.4,1,0.000479440125726324,0.00493594854041405,19992.821,1000
76,0.25,0.1,0.5,0.037795975581794,NA,14642,1
76,0.25,0.1,1,0.053366495488728,0.00107587466793378,12129.5662100457,438
76,0.25,0.2,0.25,0.0647427641501903,0.00503837665385014,529.979591836735,49
76,0.25,0.2,0.5,0.07087558196934,0.000451937847260344,4499.01869158879,963
76,0.25,0.2,1,0.012606634964561,4.79338476446655e-05,17236.852,1000
76,0.25,0.4,0.25,0.00748579817355547,0.00304864962902648,278.009,1000
76,0.25,0.4,0.5,0.0141846326878164,0.000450911360410567,1488.858,1000
76,0.25,0.4,1,0.0117174952215712,0.000207458387145081,2996.972,1000
76,0.75,0.1,0.25,-0.00316520379268859,0.000183873785661829,17869.75,4
76,0.75,0.1,0.5,0.00161894027635424,0.000456049435803021,19831.3943089431,246
76,0.75,0.1,1,0.000222847588850158,0.000419409817658344,19990.7857857858,999
76,0.75,0.2,0.25,0.0014212711765162,0.000406547120674811,19695.022556391,399
76,0.75,0.2,0.5,-0.000251521108244321,0.000374902481942662,20028.372,1000
76,0.75,0.2,1,0.000305286820339513,0.00037367362835584,19989.816,1000
76,0.75,0.4,0.25,0.000325892099146317,0.000369300544421517,19998.853,1000
76,0.75,0.4,0.5,0.000380535884328891,0.000402194491315031,19985.597,1000
76,0.75,0.4,1,5.02262000793152e-05,0.000390221156622304,20002.289,1000
76,0.964285714285714,0.1,0.25,0.0305140906718671,0.00514082658825899,16642.8461538462,26
76,0.964285714285714,0.1,0.5,-0.00419035752432649,0.00535204078492948,19917.1382978723,376
76,0.964285714285714,0.1,1,-0.00311962107710249,0.00536348406905846,20001.5305067218,967
76,0.964285714285714,0.2,0.25,-0.0013066423319552,0.0046592528709042,19809.7884615385,468
76,0.964285714285714,0.2,0.5,-0.000786585813593572,0.00532799347936083,19941.0968399592,981
76,0.964285714285714,0.2,1,-0.000745999449074196,0.00485790675652453,19961.264,1000
76,0.964285714285714,0.4,0.25,-0.00261283160370904,0.00469323254518739,19978.2457372116,997
76,0.964285714285714,0.4,0.5,0.00138036540778226,0.00456944464094026,19965.168,1000
76,0.964285714285714,0.4,1,0.000664276611853367,0.0046415496855907,20002.841,1000
77,0.25,0.1,0.5,0.0298026721388016,NA,15206,1
77,0.25,0.1,1,0.0497026533829762,0.00105599992106728,12639.1552511416,438
77,0.25,0.2,0.25,0.0453998193799019,0.0134554641443358,575.122448979592,49
77,0.25,0.2,0.5,0.0687133982248957,0.000501429782980701,4792.67912772586,963
77,0.25,0.2,1,0.0120074271350176,4.78376946500526e-05,17453.35,1000
77,0.25,0.4,0.25,0.0126251183413309,0.00319017842447829,280.797,1000
77,0.25,0.4,0.5,0.0135080389363674,0.000429745500137903,1510.565,1000
77,0.25,0.4,1,0.0115742161078154,0.000213476707920771,3032.27,1000
77,0.75,0.1,0.25,0.00295236575561431,0.000612473621838778,17818,4
77,0.75,0.1,0.5,-0.000317654989498868,0.000359587931329123,19862.9105691057,246
77,0.75,0.1,1,-0.000622287887568795,0.000409395901889835,19995.2622622623,999
77,0.75,0.2,0.25,1.95375535767495e-05,0.000447282785716167,19723.2681704261,399
77,0.75,0.2,0.5,-0.00162369224699371,0.000395464689419614,20023.702,1000
77,0.75,0.2,1,-0.00099528572709916,0.000400373528727168,19995.825,1000
77,0.75,0.4,0.25,0.000352229157688878,0.000397701814656618,20005.34,1000
77,0.75,0.4,0.5,0.00079072634725814,0.000386725110066455,19993.228,1000
77,0.75,0.4,1,-0.000447069341552169,0.000360419447928477,20003.481,1000
77,0.964285714285714,0.1,0.25,-0.0169974592056485,0.00333364787973383,17162.1153846154,26
77,0.964285714285714,0.1,0.5,-0.00301252885193508,0.00482054244580696,19834.2420212766,376
77,0.964285714285714,0.1,1,0.00274802019595149,0.00511567001688153,19940.4932781799,967
77,0.964285714285714,0.2,0.25,0.000974826372286302,0.00486379002753048,19783.891025641,468
77,0.964285714285714,0.2,0.5,0.000910543709235591,0.00526893726760702,19931.5249745158,981
77,0.964285714285714,0.2,1,-0.000288745272143442,0.00515756354854143,19948.121,1000
77,0.964285714285714,0.4,0.25,0.00655238929769005,0.00469382048980376,19927.9398194584,997
77,0.964285714285714,0.4,0.5,-0.000344693085202827,0.00476004842878266,19990.66,1000
77,0.964285714285714,0.4,1,-0.00337940919816617,0.00474366409663359,20014.458,1000
78,0.25,0.1,0.5,0.0331480443188763,NA,15666,1
78,0.25,0.1,1,0.0459518324066971,0.00106986206336098,13131.0091324201,438
78,0.25,0.2,0.25,0.0663921147607125,0.00878983035683058,621.428571428571,49
78,0.25,0.2,0.5,0.0673072919345029,0.000421584051359773,5094.83592938733,963
78,0.25,0.2,1,0.0110654171502428,5.08216029236858e-05,17661.873,1000
78,0.25,0.4,0.25,0.0108536802588738,0.00405188397984794,284.833,1000
78,0.25,0.4,0.5,0.0131377336752426,0.000431864172217564,1531.425,1000
78,0.25,0.4,1,0.0112058898135087,0.000208008510970408,3067.751,1000
78,0.75,0.1,0.25,0.0225800323976761,0.000364455650350931,17879.25,4
78,0.75,0.1,0.5,-0.00023763394169054,0.000405649983268613,19856.1178861789,246
78,0.75,0.1,1,0.000153951529377565,0.000428101136156271,19982.987987988,999
78,0.75,0.2,0.25,0.000728831706858748,0.000385347075110546,19723.4887218045,399
78,0.75,0.2,0.5,-0.000363139483674823,0.000381581216711733,19991.261,1000
78,0.75,0.2,1,0.00167762027131003,0.00037562887066122,19975.61,1000
78,0.75,0.4,0.25,-0.000453755277932428,0.000382484909156534,20012.575,1000
78,0.75,0.4,0.5,3.71489826512601e-05,0.000392041815305745,20009.045,1000
78,0.75,0.4,1,3.98286165973367e-05,0.000406432638621507,19994.288,1000
78,0.964285714285714,0.1,0.25,0.030658274189497,0.00457954971113653,16840.8076923077,26
78,0.964285714285714,0.1,0.5,0.00861146161677906,0.00458650898923416,19774.3829787234,376
78,0.964285714285714,0.1,1,-0.0035350343611042,0.00501978504597228,19995.6432264736,967
78,0.964285714285714,0.2,0.25,-0.00299853234010219,0.00538621264403432,19805.3867521368,468
78,0.964285714285714,0.2,0.5,-0.00159551672487759,0.00499295003319018,19943.8542303772,981
78,0.964285714285714,0.2,1,0.00233409615318347,0.0051872452016544,19942.312,1000
78,0.964285714285714,0.4,0.25,-0.00670481341412804,0.00480609627508792,20058.2838515547,997
78,0.964285714285714,0.4,0.5,-0.000202325855589335,0.00474487640209666,19987.316,1000
78,0.964285714285714,0.4,1,0.0024446411111786,0.00417993076677241,19946.649,1000
79,0.25,0.1,0.5,0.0259659861633796,NA,16194,1
79,0.25,0.1,1,0.0434164064629065,0.0010141448208571,13597.1438356164,438
79,0.25,0.2,0.25,0.0600348174051691,0.00414973319618379,689.5,48
79,0.25,0.2,0.5,0.0654431391090873,0.000522683186921611,5408.85462097612,963
79,0.25,0.2,1,0.0100590259446528,4.42057475954201e-05,17856.265,1000
79,0.25,0.4,0.25,0.00875193437384572,0.00332162526307661,288.429,1000
79,0.25,0.4,0.5,0.0120188035606201,0.000424097475443783,1551.692,1000
79,0.25,0.4,1,0.0121384598037226,0.000196494371621682,3101.957,1000
79,0.75,0.1,0.25,0.00919946314973652,0.000450811062293964,18269.5,4
79,0.75,0.1,0.5,-0.000336128641450208,0.000460899228079984,19851.2357723577,246
79,0.75,0.1,1,0.000577112708470787,0.000393314112209576,19985.5685685686,999
79,0.75,0.2,0.25,0.000464546341895273,0.000434283115618107,19737.5137844612,399
79,0.75,0.2,0.5,-0.000540130582746713,0.000411755008692498,19983.662,1000
79,0.75,0.2,1,-0.0011223225221752,0.000430968948087977,20009.381,1000
79,0.75,0.4,0.25,-0.000497369128094613,0.000408592081598291,20003.612,1000
79,0.75,0.4,0.5,-0.000542262273888946,0.000387580055720168,20009.305,1000
79,0.75,0.4,1,-0.000119057362202698,0.00040779393454322,19995.552,1000
79,0.964285714285714,0.1,0.25,-0.00577445719027312,0.00412443642188653,17334.0384615385,26
79,0.964285714285714,0.1,0.5,-0.00776355269605618,0.00467694790231604,19949.1143617021,376
79,0.964285714285714,0.1,1,0.00371886350944966,0.00562818224843519,19926.6122026887,967
79,0.964285714285714,0.2,0.25,0.0031109897842162,0.00502954858538795,19748.1623931624,468
79,0.964285714285714,0.2,0.5,9.56412116023799e-05,0.0049975488475977,19912.5769622834,981
79,0.964285714285714,0.2,1,2.53686771728656e-05,0.00536320357555901,19989.724,1000
79,0.964285714285714,0.4,0.25,0.00194941867308155,0.0047679665343231,19924.5135406219,997
79,0.964285714285714,0.4,0.5,-0.00189167191615754,0.00486924980695366,19980.397,1000
79,0.964285714285714,0.4,1,-0.00249515576548835,0.00446878089326177,19995.286,1000
80,0.25,0.1,0.5,0.0322656374823538,NA,16620,1
80,0.25,0.1,1,0.0399575749695564,0.000938879233371341,14056.3744292237,438
80,0.25,0.2,0.25,0.0657453106526774,0.00422253711967202,765.553191489362,47
80,0.25,0.2,0.5,0.0655944614936417,0.000576362743575961,5731.92938733126,963
80,0.25,0.2,1,0.0093287760007192,4.4906965636545e-05,18035.145,1000
80,0.25,0.4,0.25,0.0122504690945684,0.0030795062946156,291.619,1000
80,0.25,0.4,0.5,0.0120683761065881,0.000415741310809218,1570.617,1000
80,0.25,0.4,1,0.0116515145449021,0.000205362182693452,3139.985,1000
80,0.75,0.1,0.25,-0.0135718102138203,5.5600420208123e-05,18424.75,4
80,0.75,0.1,0.5,0.00109314516927023,0.000412656094098484,19844.6869918699,246
80,0.75,0.1,1,2.34929141311662e-05,0.000412138135903965,19997.5405405405,999
80,0.75,0.2,0.25,0.000314924699938891,0.000396658558643414,19746.7067669173,399
80,0.75,0.2,0.5,0.00131612376421429,0.000392111610300084,19972.946,1000
80,0.75,0.2,1,0.000513608475183101,0.000403517195083143,19987.418,1000
80,0.75,0.4,0.25,0.000678281526718582,0.000377412477711761,19993.373,1000
80,0.75,0.4,0.5,0.0001014935289855,0.000373195575285732,19998.552,1000
80,0.75,0.4,1,0.00131169388390348,0.000402737431627964,19992.918,1000
80,0.964285714285714,0.1,0.25,0.00651100020019841,0.00586949000298718,17223.2692307692,26
80,0.964285714285714,0.1,0.5,0.0120379060942924,0.00531078192436206,19790.7712765957,376
80,0.964285714285714,0.1,1,-0.00390991968957841,0.00521412363838833,19999.259565667,967
80,0.964285714285714,0.2,0.25,0.00362141073867955,0.00513605589739748,19804.4679487179,468
80,0.964285714285714,0.2,0.5,0.000160151057250599,0.00538783927163554,19917.5249745158,981
80,0.964285714285714,0.2,1,-0.000124774939405208,0.00484484465715216,19989.204,1000
80,0.964285714285714,0.4,0.25,0.00202521257395818,0.00474021288247734,19963.6318956871,997
80,0.964285714285714,0.4,0.5,0.00165258370713697,0.00436712181782217,19943.643,1000
80,0.964285714285714,0.4,1,0.00205869976789257,0.00493734036710668,19947.511,1000
81,0.25,0.1,0.5,0.0181277334432934,NA,17165,1
81,0.25,0.1,1,0.0374173599869556,0.000926969037693743,14493.9178082192,438
81,0.25,0.2,0.25,0.0746333892376242,0.00321685046515016,831.659574468085,47
81,0.25,0.2,0.5,0.0631876345504887,0.000413049441086147,6067.14537902388,963
81,0.25,0.2,1,0.00846757308094098,4.33783829868367e-05,18202.891,1000
81,0.25,0.4,0.25,0.00863781919225031,0.00305784755325146,295.773,1000
81,0.25,0.4,0.5,0.0123356424060869,0.000404899792969066,1590.029,1000
81,0.25,0.4,1,0.011577920594108,0.000208637431290628,3177.118,1000
81,0.75,0.1,0.25,0.00566515675423362,9.1351401415306e-05,18176.75,4
81,0.75,0.1,0.5,0.000942591583962453,0.000413289089197323,19866.8577235772,246
81,0.75,0.1,1,0.000177559176393703,0.000410969457870644,19997.8928928929,999
81,0.75,0.2,0.25,0.00261164040302127,0.000399881585993596,19751.8997493734,399
81,0.75,0.2,0.5,-0.000168099351599585,0.000457973140388219,19999.421,1000
81,0.75,0.2,1,-0.000920279665781312,0.000432540738638478,19997.713,1000
81,0.75,0.4,0.25,-0.000543678304497066,0.000413672269484045,20007.088,1000
81,0.75,0.4,0.5,-0.000987509886231628,0.000379846695940749,20000.496,1000
81,0.75,0.4,1,-0.00028963444248935,0.000396915614396978,20019.536,1000
81,0.964285714285714,0.1,0.25,-0.0011891667957788,0.0053590961436492,17379.8461538462,26
81,0.964285714285714,0.1,0.5,-0.00161567686056075,0.00555843575851953,20034.1888297872,376
81,0.964285714285714,0.1,1,0.00281037607823166,0.00542590127706335,19921.9576008273,967
81,0.964285714285714,0.2,0.25,0.00050436966732673,0.00499086282147771,19879.7478632479,468
81,0.964285714285714,0.2,0.5,-0.000208730207835631,0.00471181160014828,19918.2048929664,981
81,0.964285714285714,0.2,1,-0.00031777909597607,0.00502930142576395,19985.279,1000
81,0.964285714285714,0.4,0.25,0.000941972314826968,0.00480039981944883,20003.001003009,997
81,0.964285714285714,0.4,0.5,-7.46292221211799e-05,0.00451531006507044,19975.887,1000
81,0.964285714285714,0.4,1,0.000631085781608892,0.00472885873003715,19987.604,1000
82,0.25,0.1,0.5,0.0230740316581599,NA,17479,1
82,0.25,0.1,1,0.0341503389436042,0.000884467934063153,14915.5342465753,438
82,0.25,0.2,0.25,0.0848852984121235,0.00320213027030978,902.234042553191,47
82,0.25,0.2,0.5,0.061678836661847,0.00045239773314906,6410.3707165109,963
82,0.25,0.2,1,0.00764913954048729,4.29552469336262e-05,18356.387,1000
82,0.25,0.4,0.25,0.00810363747534561,0.00315967466818483,299.223223223223,999
82,0.25,0.4,0.5,0.0132888607401209,0.000367355590252045,1609.988,1000
82,0.25,0.4,1,0.0127174120024842,0.000216754799802772,3214.736,1000
82,0.75,0.1,0.25,0.0108630151594182,0.000393822819682515,18285.5,4
82,0.75,0.1,0.5,-0.000744078635022135,0.000435943094580331,19885.6504065041,246
82,0.75,0.1,1,-9.49372998147785e-05,0.000424291158532542,20001.3533533534,999
82,0.75,0.2,0.25,0.00104495290982259,0.000398869279222695,19803.8521303258,399
82,0.75,0.2,0.5,-0.000564994093956276,0.000373216034165244,19996.456,1000
82,0.75,0.2,1,-0.000162315654843956,0.000419313080153815,19979.194,1000
82,0.75,0.4,0.25,0.00084145816250591,0.000381739200758386,19996.056,1000
82,0.75,0.4,0.5,-0.000520187256899565,0.000401174995129233,19981.239,1000
82,0.75,0.4,1,-0.000462469482546616,0.000379687977694533,20013.69,1000
82,0.964285714285714,0.1,0.25,0.0157839671199871,0.00810011145731192,17328.5769230769,26
82,0.964285714285714,0.1,0.5,-0.00608748783249225,0.00495794871041237,20002.5744680851,376
82,0.964285714285714,0.1,1,-0.0038498575546887,0.00555969608720974,19980.3598759049,967
82,0.964285714285714,0.2,0.25,-0.00296704828315651,0.00546811449876369,19889.938034188,468
82,0.964285714285714,0.2,0.5,0.00508721219949677,0.00484312538820464,19912.9286442406,981
82,0.964285714285714,0.2,1,0.000913260608319005,0.00501868542390113,19977.455,1000
82,0.964285714285714,0.4,0.25,-0.00301845800710982,0.00491502876191534,20023.8345035105,997
82,0.964285714285714,0.4,0.5,-0.00062097701523801,0.00458362622129241,19973.697,1000
82,0.964285714285714,0.4,1,-0.00053460500442058,0.00462065175623648,20000.25,1000
83,0.25,0.1,0.5,0.00267991897313635,NA,17887,1
83,0.25,0.1,1,0.0317686309285379,0.000806939715604707,15310.1347031963,438
83,0.25,0.2,0.25,0.0789772983369206,0.00363905060941329,983.021276595745,47
83,0.25,0.2,0.5,0.0602825730867383,0.00045918109001359,6762.27414330218,963
83,0.25,0.2,1,0.0066753472715313,3.96402465665617e-05,18496.111,1000
83,0.25,0.4,0.25,0.00933688524480436,0.0035702357164212,302.863863863864,999
83,0.25,0.4,0.5,0.0131628980213206,0.000436264791066867,1631.319,1000
83,0.25,0.4,1,0.0114245268880061,0.000194646937325672,3255.792,1000
83,0.75,0.1,0.25,0.00103146097698259,0.000521350138453393,18485,4
83,0.75,0.1,0.5,0.00187697818163667,0.000469419689969444,19870.4471544715,246
83,0.75,0.1,1,0.00105386119063991,0.000437631099732345,19999.7177177177,999
83,0.75,0.2,0.25,0.000529434386103389,0.000408099006990678,19824.1879699248,399
83,0.75,0.2,0.5,-5.47595209376794e-05,0.000398871653850281,19984.594,1000
83,0.75,0.2,1,3.40708010762345e-05,0.000411266513404881,19975.937,1000
83,0.75,0.4,0.25,-0.00036870849913479,0.000396335095519984,20012.599,1000
83,0.75,0.4,0.5,0.00144100519165413,0.000411065133138051,19970.729,1000
83,0.75,0.4,1,-0.000543587164187633,0.000352511488303938,20004.618,1000
83,0.964285714285714,0.1,0.25,0.0172460317660782,0.00616571562135992,17579.7692307692,26
83,0.964285714285714,0.1,0.5,0.00384546949724266,0.00562831725363025,19876.7845744681,376
83,0.964285714285714,0.1,1,0.00339075393327689,0.00525261461864419,19900.9834539814,967
83,0.964285714285714,0.2,0.25,-0.00183445168932053,0.0045961389685754,19828.4572649573,468
83,0.964285714285714,0.2,0.5,-0.00457758443080514,0.00515884332998869,20015.3995922528,981
83,0.964285714285714,0.2,1,-0.00445531848078913,0.00520079410794207,19998.863,1000
83,0.964285714285714,0.4,0.25,-5.39863742971799e-05,0.00473265078564764,19962.0762286861,997
83,0.964285714285714,0.4,0.5,0.00063861366713239,0.00480749458314979,19961.978,1000
83,0.964285714285714,0.4,1,-0.00156821501236796,0.00519191909352956,19991.806,1000
84,0.25,0.1,0.5,0.00528292623098103,NA,17935,1
84,0.25,0.1,1,0.0284646477693561,0.000724592715028819,15690.2511415525,438
84,0.25,0.2,0.25,0.0766750396844904,0.00582106020408876,1063.95744680851,47
84,0.25,0.2,0.5,0.0586752680704377,0.000493282255571873,7120.78193146417,963
84,0.25,0.2,1,0.0063224082055541,3.82345488570246e-05,18619.05,1000
84,0.25,0.4,0.25,0.0074157012340366,0.0030261359340039,306.498498498499,999
84,0.25,0.4,0.5,0.0129133829587066,0.000397234300964777,1653.149,1000
84,0.25,0.4,1,0.0123656463916851,0.000190739485331683,3293.366,1000
84,0.75,0.1,0.25,0.0117507709211098,0.000332141810554443,18504.25,4
84,0.75,0.1,0.5,-0.000160334011533598,0.000451399078228612,19907.7845528455,246
84,0.75,0.1,1,-0.00075212128044364,0.000436909285791214,20020.6806806807,999
84,0.75,0.2,0.25,0.000627965304021111,0.000484266065041481,19834.4786967419,399
84,0.75,0.2,0.5,0.000758922978799246,0.000405791896688368,19983.744,1000
84,0.75,0.2,1,0.000765203152614122,0.000429290855097888,19976.394,1000
84,0.75,0.4,0.25,-0.000444436966566784,0.000381865509227158,20005.42,1000
84,0.75,0.4,0.5,-0.000919892850916408,0.00037142742555167,19999.566,1000
84,0.75,0.4,1,0.00019744199241407,0.000401215696445134,19993.759,1000
84,0.964285714285714,0.1,0.25,-0.0412017353496881,0.00629463412446561,17865.4230769231,26
84,0.964285714285714,0.1,0.5,-0.00152674784477478,0.00496468013765671,19956.0186170213,376
84,0.964285714285714,0.1,1,0.00167409244691623,0.00548320364017709,19970.3691830403,967
84,0.964285714285714,0.2,0.25,0.00559539445791042,0.00560240621933789,19794.3974358974,468
84,0.964285714285714,0.2,0.5,0.000857124223478146,0.00497388744784002,19924.2742099898,981
84,0.964285714285714,0.2,1,0.00331864352162976,0.00516017992553222,19910.35,1000
84,0.964285714285714,0.4,0.25,-0.00117687891201541,0.00457503393488351,19959.2748244734,997
84,0.964285714285714,0.4,0.5,-0.00192308355158452,0.00473039692938468,19974.97,1000
84,0.964285714285714,0.4,1,0.00237964778373417,0.00441381086942708,19958.348,1000
85,0.25,0.1,0.5,0.00856004122372589,NA,18030,1
85,0.25,0.1,1,0.0259464626224988,0.000678469999130861,16039.9452054795,438
85,0.25,0.2,0.25,0.0838922513269921,0.00382160857261466,1175.17391304348,46
85,0.25,0.2,0.5,0.0569833527834131,0.000485526098727146,7486.79439252336,963
85,0.25,0.2,1,0.00592351025280183,3.77249449482344e-05,18736.508,1000
85,0.25,0.4,0.25,0.0102233880900107,0.00342770929176503,309.60960960961,999
85,0.25,0.4,0.5,0.0128282887605401,0.000381806637668615,1675.081,1000
85,0.25,0.4,1,0.0119872413897734,0.000204637905877689,3334.439,1000
85,0.75,0.1,0.25,-0.0155193848548918,0.000157427604083092,18732.25,4
85,0.75,0.1,0.5,0.000610850530490387,0.000485586881486029,19904.5731707317,246
85,0.75,0.1,1,-0.000787967470948599,0.000411760067934548,20005.7057057057,999
85,0.75,0.2,0.25,-0.000101469861403299,0.000374392550165819,19847.0902255639,399
85,0.75,0.2,0.5,0.00051180378047977,0.000402965125259411,19998.575,1000
85,0.75,0.2,1,0.00018901387569217,0.000409296384245043,19991.763,1000
85,0.75,0.4,0.25,-0.000233463724189031,0.000386363638634412,19996.665,1000
85,0.75,0.4,0.5,1.04470849735741e-05,0.000408775636494055,19981.329,1000
85,0.75,0.4,1,-9.04767320618856e-05,0.000360775861208653,19997.625,1000
85,0.964285714285714,0.1,0.25,0.0288718991623854,0.0056751271306371,17174.0769230769,26
85,0.964285714285714,0.1,0.5,-0.00292431289056399,0.00575470839653883,19921.875,376
85,0.964285714285714,0.1,1,-0.000941988489155648,0.00543999135784771,20000.7135470527,967
85,0.964285714285714,0.2,0.25,-0.00198699250761431,0.00524098382212845,19903.547008547,468
85,0.964285714285714,0.2,0.5,-0.000123633668794369,0.0050768076217895,19942.0958205912,981
85,0.964285714285714,0.2,1,0.00103501072497931,0.00523691034900949,19975.742,1000
85,0.964285714285714,0.4,0.25,0.00183814614847558,0.00488898312272776,19936.6449348044,997
85,0.964285714285714,0.4,0.5,0.000532782497072818,0.00452473025509361,19936.329,1000
85,0.964285714285714,0.4,1,0.0010363908571713,0.00475670616586949,20005.829,1000
86,0.25,0.1,0.5,0.0128399523882088,NA,18185,1
86,0.25,0.1,1,0.0245355816043472,0.000642399205276463,16365.3926940639,438
86,0.25,0.2,0.25,0.0730574239926368,0.00666174610645336,1273.82608695652,46
86,0.25,0.2,0.5,0.0560053475502795,0.00048884430714935,7855.02907580478,963
86,0.25,0.2,1,0.00545067637263298,3.48966164942762e-05,18847.228,1000
86,0.25,0.4,0.25,0.0111833557403228,0.00301688844865847,313.282282282282,999
86,0.25,0.4,0.5,0.0138628655035436,0.000386634904179301,1697.477,1000
86,0.25,0.4,1,0.0121949713574915,0.000174161551755245,3375.019,1000
86,0.75,0.1,0.25,0.00556180041996379,0.000704222859336667,18447.5,4
86,0.75,0.1,0.5,0.000702303050320345,0.000386278127314866,19916.6382113821,246
86,0.75,0.1,1,0.000877314488294518,0.000406487087372873,19989.7687687688,999
86,0.75,0.2,0.25,0.000531443532599062,0.000416672351346489,19844.8721804511,399
86,0.75,0.2,0.5,-0.00158777256555539,0.000400652773533725,20009.075,1000
86,0.75,0.2,1,3.16668345332527e-05,0.000391951584564829,19995.239,1000
86,0.75,0.4,0.25,-9.83742128825487e-05,0.000356926365348786,19991.689,1000
86,0.75,0.4,0.5,0.00083086341216627,0.000383710335890133,19981.2,1000
86,0.75,0.4,1,0.000318455968762049,0.000395349865129303,19995.639,1000
86,0.964285714285714,0.1,0.25,0.00143715344747353,0.00616689773320684,17634.0769230769,26
86,0.964285714285714,0.1,0.5,0.000200630109427682,0.00529286193805617,19869.8723404255,376
86,0.964285714285714,0.1,1,-0.000668953674592166,0.00525978263268658,19983.3743536711,967
86,0.964285714285714,0.2,0.25,0.00181762154848167,0.00511090917318564,19865.8867521368,468
86,0.964285714285714,0.2,0.5,0.00184002565328232,0.00533785001480217,19940.2354740061,981
86,0.964285714285714,0.2,1,-0.00130236246880316,0.00492204352894326,19996.595,1000
86,0.964285714285714,0.4,0.25,0.0017503793489252,0.00459183580655929,19975.0351053159,997
86,0.964285714285714,0.4,0.5,-0.00218451147836679,0.00460527563383039,19946.336,1000
86,0.964285714285714,0.4,1,-9.23290573016491e-05,0.00457529199281775,20024.495,1000
87,0.25,0.1,0.5,-0.000271480930132739,NA,18420,1
87,0.25,0.1,1,0.0227117533137638,0.000589632118114244,16682.4474885845,438
87,0.25,0.2,0.25,0.0670574730003867,0.0053919448076633,1378.02173913043,46
87,0.25,0.2,0.5,0.0541196146982775,0.000461252480015895,8231.76427829699,963
87,0.25,0.2,1,0.00521086787303014,3.89374452792136e-05,18949.628,1000
87,0.25,0.4,0.25,0.0108714303424399,0.00299913182308117,316.85871743487,998
87,0.25,0.4,0.5,0.0123738517439864,0.000361165282364786,1721.278,1000
87,0.25,0.4,1,0.0123870092351784,0.000173260090705246,3416.424,1000
87,0.75,0.1,0.25,0.00767081408757164,0.000529673360561265,18528.75,4
87,0.75,0.1,0.5,0.000549010240879502,0.00042166421042341,19930.5569105691,246
87,0.75,0.1,1,0.00024773763536918,0.000448625076646484,20007.2822822823,999
87,0.75,0.2,0.25,0.000737980237074364,0.000412683850031242,19855.5614035088,399
87,0.75,0.2,0.5,0.000447605167553888,0.000411830507867107,19977.48,1000
87,0.75,0.2,1,0.00044727822251234,0.000417558707742024,19996.1,1000
87,0.75,0.4,0.25,0.000715962554155071,0.000379396740688882,19989.867,1000
87,0.75,0.4,0.5,-0.000320578486406413,0.000393325576279697,19997.7,1000
87,0.75,0.4,1,0.000352835784499172,0.000411830775823415,20002.162,1000
87,0.964285714285714,0.1,0.25,0.0040001204613036,0.00620781297943553,17687.6538461538,26
87,0.964285714285714,0.1,0.5,0.00509540883401977,0.00533879480517843,19871.9920212766,376
87,0.964285714285714,0.1,1,0.000492244697299614,0.00514375283108079,19968.4105480869,967
87,0.964285714285714,0.2,0.25,-0.00206251399578408,0.00509455140582082,19900.5064102564,468
87,0.964285714285714,0.2,0.5,-0.000278074996182009,0.0053618249563216,19977.2670744139,981
87,0.964285714285714,0.2,1,0.00270125476398129,0.00509376329121775,19969.267,1000
87,0.964285714285714,0.4,0.25,-0.000760293328049451,0.0048945841196123,20009.7482447342,997
87,0.964285714285714,0.4,0.5,0.00324136678234297,0.00473974721997312,19902.025,1000
87,0.964285714285714,0.4,1,-0.0015863527638339,0.00494125608643035,20025.989,1000
88,0.25,0.1,0.5,0.00184461857860008,NA,18415,1
88,0.25,0.1,1,0.0202083133283352,0.000540753463440249,16984.0182648402,438
88,0.25,0.2,0.25,0.0818558614674073,0.00785757927282648,1483.30434782609,46
88,0.25,0.2,0.5,0.0515677971135525,0.000466641077039503,8615.29595015576,963
88,0.25,0.2,1,0.00463294986978235,3.87391805053312e-05,19048.116,1000
88,0.25,0.4,0.25,0.00666926076836174,0.00271172981314113,321.397795591182,998
88,0.25,0.4,0.5,0.0135490529760922,0.000393059864445173,1742.985,1000
88,0.25,0.4,1,0.0121105094351043,0.000176696511165585,3459.037,1000
88,0.75,0.1,0.25,0.00385933388512871,0.000209423325754551,18669.5,4
88,0.75,0.1,0.5,-0.00212817719897686,0.000463976352401865,19941.4268292683,246
88,0.75,0.1,1,-0.000754513839918288,0.000448876396666758,20012.7667667668,999
88,0.75,0.2,0.25,0.00125605582682593,0.000370693701512534,19869.4260651629,399
88,0.75,0.2,0.5,-0.000135826660680431,0.000406060812123869,19986.446,1000
88,0.75,0.2,1,-0.000720233507883133,0.000413940957214742,20005.059,1000
88,0.75,0.4,0.25,-0.000255145161484641,0.000376967037392253,20004.196,1000
